,Location,Date,Time,Latitude,Longitude,Altitude,Month,Hour,Season,Humidity,Temp,Wind,Visibility,Pressure,Cloud,PolyPwr,power_class
205,Camp Murray,2018-02-16,1315,47.11,-122.57,84,2,13,Winter,93.26172,9.7699,14,10.0,1011.6,28,5.84053,1
206,Camp Murray,2018-02-16,1400,47.11,-122.57,84,2,14,Winter,88.84277,10.32127,15,10.0,1010.9,22,4.8202,1
207,Camp Murray,2018-02-16,1415,47.11,-122.57,84,2,14,Winter,90.75928,10.38673,16,10.0,1010.9,13,4.78501,1
208,Camp Murray,2018-02-16,1430,47.11,-122.57,84,2,14,Winter,91.79688,10.27344,11,10.0,1010.6,13,2.77969,1
209,Camp Murray,2018-02-16,1500,47.11,-122.57,84,2,15,Winter,93.58521,9.6843,14,10.0,1010.3,11,2.74435,1
210,Camp Murray,2018-02-16,1530,47.11,-122.57,84,2,15,Winter,94.73267,9.12537,14,8.0,1009.9,10,1.79438,1
211,Camp Murray,2018-02-17,1230,47.11,-122.57,84,2,12,Winter,97.20459,10.34645,16,10.0,993.5,14,0.86222,1
212,Camp Murray,2018-02-17,1300,47.11,-122.57,84,2,13,Winter,98.05298,11.6909,16,10.0,993.5,19,4.53873,1
213,Camp Murray,2018-02-17,1315,47.11,-122.57,84,2,13,Winter,93.38379,13.50365,17,10.0,993.5,722,6.89605,1
214,Camp Murray,2018-02-17,1400,47.11,-122.57,84,2,14,Winter,97.10693,8.98941,21,10.0,993.5,20,1.7592,1
215,Camp Murray,2018-02-17,1415,47.11,-122.57,84,2,14,Winter,90.03906,14.82292,24,10.0,993.5,722,12.0329,3
216,Camp Murray,2018-02-17,1445,47.11,-122.57,84,2,14,Winter,77.88086,14.87328,18,10.0,993.1,29,9.0076,2
217,Camp Murray,2018-02-17,1500,47.11,-122.57,84,2,15,Winter,59.22852,20.71182,20,10.0,993.1,722,11.04838,2
218,Camp Murray,2018-02-17,1530,47.11,-122.57,84,2,15,Winter,62.07275,12.97493,24,10.0,993.1,24,1.89993,1
219,Camp Murray,2018-02-17,1545,47.11,-122.57,84,2,15,Winter,54.55933,17.38091,17,10.0,992.8,722,7.84602,1
220,Camp Murray,2018-02-18,1130,47.11,-122.57,84,2,11,Winter,77.06909,7.85141,5,10.0,993.5,32,1.54809,1
221,Camp Murray,2018-02-18,1200,47.11,-122.57,84,2,12,Winter,75.3479,9.66667,6,10.0,993.8,7,3.62394,1
222,Camp Murray,2018-02-18,1230,47.11,-122.57,84,2,12,Winter,75.177,9.06998,7,10.0,994.1,7,1.61846,1
223,Camp Murray,2018-02-18,1300,47.11,-122.57,84,2,13,Winter,76.59912,7.80357,11,10.0,994.5,8,1.61846,1
224,Camp Murray,2018-02-18,1330,47.11,-122.57,84,2,13,Winter,77.35596,7.73056,8,4.0,994.8,16,3.48301,1
225,Camp Murray,2018-02-18,1345,47.11,-122.57,84,2,13,Winter,75.61035,9.11278,9,4.0,994.8,12,5.55906,1
226,Camp Murray,2018-02-18,1400,47.11,-122.57,84,2,14,Winter,68.29834,12.35809,9,5.0,994.8,10,1.61846,1
227,Camp Murray,2018-02-18,1445,47.11,-122.57,84,2,14,Winter,77.23999,6.43143,9,5.0,995.5,13,1.33699,1
228,Camp Murray,2018-02-18,1500,47.11,-122.57,84,2,15,Winter,64.78882,12.22214,9,6.0,995.5,14,5.41832,1
229,Camp Murray,2018-02-19,1100,47.11,-122.57,84,2,11,Winter,15.6189,20.06729,11,10.0,1011.9,722,8.86635,2
230,Camp Murray,2018-02-19,1200,47.11,-122.57,84,2,12,Winter,8.10547,28.40088,7,10.0,1012.3,722,11.18912,2
231,Camp Murray,2018-02-19,1300,47.11,-122.57,84,2,13,Winter,4.72412,31.64871,8,10.0,1012.3,722,13.23604,3
232,Camp Murray,2018-02-19,1400,47.11,-122.57,84,2,14,Winter,2.86255,34.8613,7,10.0,1012.3,722,13.21281,3
233,Camp Murray,2018-02-20,1100,47.11,-122.57,84,2,11,Winter,60.75439,5.92033,0,2.0,1010.9,8,1.47764,1
234,Camp Murray,2018-02-20,1115,47.11,-122.57,84,2,11,Winter,64.46533,5.8297,0,3.0,1010.9,6,1.51291,1
235,Camp Murray,2018-02-20,1130,47.11,-122.57,84,2,11,Winter,62.78687,5.9153,0,2.0,1010.6,15,1.47772,1
236,Camp Murray,2018-02-20,1145,47.11,-122.57,84,2,11,Winter,63.78174,6.53465,0,2.0,1010.9,15,1.68883,1
237,Camp Murray,2018-02-20,1200,47.11,-122.57,84,2,12,Winter,61.86523,7.07596,0,2.0,1010.9,722,1.61846,1
238,Camp Murray,2018-02-20,1215,47.11,-122.57,84,2,12,Winter,62.03613,7.7079,5,3.0,1010.9,27,1.58328,1
239,Camp Murray,2018-02-20,1230,47.11,-122.57,84,2,12,Winter,63.28735,7.1666,7,2.5,1010.9,20,1.51282,1
240,Camp Murray,2018-02-20,1245,47.11,-122.57,84,2,12,Winter,64.31885,7.20184,7,0.0,1010.6,14,2.49806,1
241,Camp Murray,2018-02-20,1300,47.11,-122.57,84,2,13,Winter,64.48364,7.07848,5,2.0,1010.9,12,1.51282,1
242,Camp Murray,2018-02-20,1315,47.11,-122.57,84,2,13,Winter,64.39209,7.11372,7,1.8,1010.6,10,2.46287,1
243,Camp Murray,2018-02-20,1330,47.11,-122.57,84,2,13,Winter,65.29541,7.17163,6,2.5,1010.6,10,1.47772,1
244,Camp Murray,2018-02-20,1345,47.11,-122.57,84,2,13,Winter,65.22217,7.69783,7,3.0,1010.3,7,2.53324,1
245,Camp Murray,2018-02-20,1400,47.11,-122.57,84,2,14,Winter,64.0686,7.82623,7,1.0,1010.3,8,2.39251,1
246,Camp Murray,2018-02-20,1415,47.11,-122.57,84,2,14,Winter,60.63843,8.49846,7,2.0,1010.3,14,1.58328,1
247,Camp Murray,2018-02-20,1530,47.11,-122.57,84,2,15,Winter,64.03809,7.78847,8,1.0,1009.9,13,1.51291,1
248,Camp Murray,2018-02-21,1000,47.11,-122.57,84,2,10,Winter,67.41943,2.67754,3,10.0,1016.0,722,2.07573,1
249,Camp Murray,2018-02-21,1100,47.11,-122.57,84,2,11,Winter,61.46851,3.8961,8,10.0,1015.6,722,3.51819,1
250,Camp Murray,2018-02-21,1200,47.11,-122.57,84,2,12,Winter,51.15967,7.71797,7,10.0,1015.0,722,6.64938,1
251,Camp Murray,2018-02-21,1300,47.11,-122.57,84,2,13,Winter,43.48145,10.93559,5,10.0,1015.0,50,5.87572,1
252,Camp Murray,2018-02-22,1300,47.11,-122.57,84,2,13,Winter,19.49463,26.47736,13,10.0,1015.6,722,7.6701,1
253,Camp Murray,2018-02-22,1400,47.11,-122.57,84,2,14,Winter,9.29565,32.90001,11,10.0,1015.3,722,13.22991,3
254,Camp Murray,2018-02-22,1500,47.11,-122.57,84,2,15,Winter,6.65283,34.15886,13,10.0,1015.6,722,12.31507,3
255,Camp Murray,2018-02-23,1200,47.11,-122.57,84,2,12,Winter,52.23389,6.43646,5,10.0,1018.6,95,3.62394,1
256,Camp Murray,2018-02-23,1300,47.11,-122.57,84,2,13,Winter,50.75073,6.42891,10,10.0,1018.3,80,3.69431,1
257,Camp Murray,2018-02-23,1400,47.11,-122.57,84,2,14,Winter,49.84131,6.47926,13,10.0,1017.6,70,5.73498,1
258,Camp Murray,2018-02-23,1500,47.11,-122.57,84,2,15,Winter,41.68701,7.84134,15,6.0,1015.6,23,1.72401,1
259,Camp Murray,2018-02-24,1030,47.11,-122.57,84,2,10,Winter,81.71387,12.90947,0,10.0,1006.2,722,7.91638,1
260,Camp Murray,2018-02-24,1100,47.11,-122.57,84,2,11,Winter,77.19116,10.96581,7,10.0,1006.9,722,2.78972,1
261,Camp Murray,2018-02-24,1115,47.11,-122.57,84,2,11,Winter,81.84814,9.6994,6,10.0,1007.2,14,2.81471,1
262,Camp Murray,2018-02-24,1130,47.11,-122.57,84,2,11,Winter,80.87769,12.2448,3,10.0,1007.9,19,3.90542,1
263,Camp Murray,2018-02-24,1145,47.11,-122.57,84,2,11,Winter,75.89111,12.85912,5,10.0,1007.9,39,4.89084,1
264,Camp Murray,2018-02-24,1200,47.11,-122.57,84,2,12,Winter,70.90454,14.92111,0,10.0,1007.9,42,6.93163,1
265,Camp Murray,2018-02-24,1230,47.11,-122.57,84,2,12,Winter,74.49341,11.60782,9,10.0,1008.6,18,5.94642,1
266,Camp Murray,2018-02-24,1300,47.11,-122.57,84,2,13,Winter,67.66357,12.29263,5,10.0,1008.9,19,4.85538,1
267,Camp Murray,2018-02-24,1345,47.11,-122.57,84,2,13,Winter,27.03857,27.8344,7,10.0,1008.9,35,14.76719,3
268,Camp Murray,2018-02-24,1400,47.11,-122.57,84,2,14,Winter,34.729,20.06477,6,10.0,1009.2,722,5.17204,1
269,Camp Murray,2018-02-24,1500,47.11,-122.57,84,2,15,Winter,22.03369,25.21095,6,10.0,1009.2,722,17.4089,4
270,Camp Murray,2018-02-25,1215,47.11,-122.57,84,2,12,Winter,97.75391,6.50696,10,10.0,1000.2,14,5.66461,1
271,Camp Murray,2018-02-25,1230,47.11,-122.57,84,2,12,Winter,96.07544,7.7784,15,10.0,999.8,722,4.57391,1
272,Camp Murray,2018-02-25,1300,47.11,-122.57,84,2,13,Winter,91.80908,7.17918,14,10.0,999.8,722,5.84053,1
273,Camp Murray,2018-02-25,1400,47.11,-122.57,84,2,14,Winter,86.54175,9.04984,14,10.0,999.2,722,7.91638,1
274,Camp Murray,2018-02-25,1445,47.11,-122.57,84,2,14,Winter,81.7688,7.76833,10,10.0,998.8,100,3.87023,1
275,Camp Murray,2018-02-25,1500,47.11,-122.57,84,2,15,Winter,79.39453,10.33638,11,10.0,999.2,41,6.75531,1
276,Camp Murray,2018-02-26,1015,47.11,-122.57,84,2,10,Winter,68.67676,8.46069,0,7.0,1009.9,18,3.69431,1
277,Camp Murray,2018-02-26,1030,47.11,-122.57,84,2,10,Winter,71.58203,7.75574,0,10.0,1010.3,12,1.82946,1
278,Camp Murray,2018-02-26,1100,47.11,-122.57,84,2,11,Winter,28.84521,25.1606,3,10.0,1010.6,23,15.94525,3
279,Camp Murray,2018-02-26,1200,47.11,-122.57,84,2,12,Winter,53.57666,13.65471,6,10.0,1011.3,24,3.97578,1
280,Camp Murray,2018-02-26,1215,47.11,-122.57,84,2,12,Winter,53.00903,14.20609,3,10.0,1011.3,18,8.12795,2
281,Camp Murray,2018-02-26,1230,47.11,-122.57,84,2,12,Winter,46.81396,19.41521,0,10.0,1011.6,20,16.39664,4
282,Camp Murray,2018-02-26,1245,47.11,-122.57,84,2,12,Winter,18.47534,31.01425,3,10.0,1011.6,25,15.19511,3
283,Camp Murray,2018-02-26,1300,47.11,-122.57,84,2,13,Winter,32.27539,19.45297,0,10.0,1011.6,21,5.13714,1
284,Camp Murray,2018-02-26,1330,47.11,-122.57,84,2,13,Winter,17.77344,31.689,0,10.0,1011.6,33,18.89475,4
285,Camp Murray,2018-02-26,1400,47.11,-122.57,84,2,14,Winter,16.22314,32.84966,3,10.0,1011.6,27,15.03949,3
286,Camp Murray,2018-02-26,1445,47.11,-122.57,84,2,14,Winter,27.91748,20.70175,0,10.0,1011.6,35,2.38679,1
287,Camp Murray,2018-02-27,1000,47.11,-122.57,84,2,10,Winter,73.12012,8.35747,15,10.0,1008.6,722,2.60361,1
288,Camp Murray,2018-02-27,1200,47.11,-122.57,84,2,12,Winter,56.84204,12.29012,22,10.0,1007.6,722,4.85538,1
289,Camp Murray,2018-02-27,1215,47.11,-122.57,84,2,12,Winter,57.19604,12.3304,17,10.0,1007.6,722,6.93123,1
290,Camp Murray,2018-02-27,1300,47.11,-122.57,84,2,13,Winter,44.76929,16.83708,15,10.0,1007.2,70,13.15267,3
291,Camp Murray,2018-02-27,1330,47.11,-122.57,84,2,13,Winter,36.52344,20.70175,15,10.0,1006.9,24,11.27903,2
292,Camp Murray,2018-02-27,1400,47.11,-122.57,84,2,14,Winter,37.45117,19.3573,11,10.0,1006.9,24,14.38375,3
293,Camp Murray,2018-02-27,1430,47.11,-122.57,84,2,14,Winter,56.34155,13.60939,16,10.0,1007.2,22,3.061,1
294,Camp Murray,2018-02-28,1015,47.11,-122.57,84,2,10,Winter,73.29712,9.70192,0,10.0,1000.2,722,1.72401,1
295,Camp Murray,2018-02-28,1100,47.11,-122.57,84,2,11,Winter,80.68848,8.48587,5,10.0,999.5,25,1.68883,1
296,Camp Murray,2018-02-28,1130,47.11,-122.57,84,2,11,Winter,81.15234,9.68933,3,10.0,998.8,25,2.70916,1
297,Camp Murray,2018-02-28,1145,47.11,-122.57,84,2,11,Winter,77.91138,10.3112,6,10.0,998.5,24,4.71438,1
298,Camp Murray,2018-02-28,1200,47.11,-122.57,84,2,12,Winter,74.63379,12.33795,5,10.0,998.2,46,7.8812,1
299,Camp Murray,2018-02-28,1215,47.11,-122.57,84,2,12,Winter,74.646,11.59271,7,10.0,997.8,722,2.81471,1
300,Camp Murray,2018-02-28,1300,47.11,-122.57,84,2,13,Winter,82.69043,9.10271,9,10.0,997.2,24,1.9703,1
301,Camp Murray,2018-02-28,1315,47.11,-122.57,84,2,13,Winter,83.18481,9.67674,14,10.0,996.5,26,2.67398,1
302,Camp Murray,2018-02-28,1330,47.11,-122.57,84,2,13,Winter,87.57324,9.67422,11,10.0,996.2,180,1.79438,1
303,Camp Murray,2018-02-28,1345,47.11,-122.57,84,2,13,Winter,89.0625,9.01711,6,10.0,995.8,722,1.82956,1
304,Camp Murray,2018-03-01,1000,47.11,-122.57,84,3,10,Spring,68.89648,12.32285,0,10.0,990.4,722,3.87023,1
305,Camp Murray,2018-03-01,1200,47.11,-122.57,84,3,12,Spring,34.96704,18.16139,6,10.0,989.8,100,10.27429,2
306,Camp Murray,2018-03-01,1300,47.11,-122.57,84,3,13,Spring,26.76392,22.0034,3,10.0,989.1,722,11.57617,2
307,Camp Murray,2018-03-01,1500,47.11,-122.57,84,3,15,Spring,15.32593,32.27562,3,10.0,988.1,80,16.02364,4
308,Camp Murray,2018-03-02,1000,47.11,-122.57,84,3,10,Spring,94.37256,9.1153,6,10.0,993.1,722,3.65913,1
309,Camp Murray,2018-03-02,1100,47.11,-122.57,84,3,11,Spring,41.74194,16.86478,8,10.0,993.5,722,9.07745,2
310,Camp Murray,2018-03-02,1200,47.11,-122.57,84,3,12,Spring,27.87476,22.01347,15,10.0,993.8,37,14.1554,3
311,Camp Murray,2018-03-02,1300,47.11,-122.57,84,3,13,Spring,33.42285,17.39349,8,10.0,994.5,40,7.17793,1
312,Camp Murray,2018-03-02,1400,47.11,-122.57,84,3,14,Spring,35.32715,17.51938,14,10.0,994.8,46,14.35585,3
313,Camp Murray,2018-03-02,1500,47.11,-122.57,84,3,15,Spring,46.80176,13.50365,8,10.0,995.1,32,6.85262,1
314,Camp Murray,2018-03-02,1530,47.11,-122.57,84,3,15,Spring,46.92383,12.88177,10,10.0,995.5,37,2.88508,1
315,Camp Murray,2018-03-03,1000,47.11,-122.57,84,3,10,Spring,55.58472,14.90852,0,10.0,1002.5,722,3.83505,1
316,Camp Murray,2018-03-03,1100,47.11,-122.57,84,3,11,Spring,23.18115,27.76894,8,10.0,1002.9,722,10.41503,2
317,Camp Murray,2018-03-03,1200,47.11,-122.57,84,3,12,Spring,14.08081,34.27467,6,10.0,1002.5,722,14.01105,3
318,Camp Murray,2018-03-03,1245,47.11,-122.57,84,3,12,Spring,8.77075,41.31668,7,10.0,1002.9,29,3.53021,1
319,Camp Murray,2018-03-03,1300,47.11,-122.57,84,3,13,Spring,10.9314,39.33273,5,10.0,1002.9,29,17.04473,4
320,Camp Murray,2018-03-03,1345,47.11,-122.57,84,3,13,Spring,7.4585,42.6284,6,10.0,1002.5,722,15.13946,3
321,Camp Murray,2018-03-03,1400,47.11,-122.57,84,3,14,Spring,6.82983,43.2251,9,10.0,1002.5,722,14.91254,3
322,Camp Murray,2018-03-03,1500,47.11,-122.57,84,3,15,Spring,6.93359,41.98135,7,10.0,1002.2,722,13.17526,3
323,Camp Murray,2018-03-30,1000,47.11,-122.57,84,3,10,Spring,56.89697,16.7263,13,10.0,1012.3,22,4.39824,1
324,Camp Murray,2018-03-30,1200,47.11,-122.57,84,3,12,Spring,46.58813,20.03204,10,10.0,1012.6,26,4.2575,1
325,Camp Murray,2018-03-30,1230,47.11,-122.57,84,3,12,Spring,45.25146,20.02701,10,10.0,1012.3,30,6.57977,1
326,Camp Murray,2018-04-23,1300,47.11,-122.57,84,4,13,Spring,7.64771,45.76797,7,10.0,1015.6,722,21.12561,5
327,Camp Murray,2018-04-23,1400,47.11,-122.57,84,4,14,Spring,5.9082,47.77962,11,10.0,1015.6,722,19.54919,4
328,Camp Murray,2018-04-23,1500,47.11,-122.57,84,4,15,Spring,4.20532,49.74091,11,10.0,1015.3,722,18.48993,4
329,Camp Murray,2018-05-10,1015,47.11,-122.57,84,5,10,Spring,73.6145,17.48161,11,10.0,1008.6,28,10.6762,2
330,Camp Murray,2018-05-10,1200,47.11,-122.57,84,5,12,Spring,21.25244,33.50426,11,10.0,1008.2,34,9.63423,2
331,Camp Murray,2018-05-10,1300,47.11,-122.57,84,5,13,Spring,30.49316,26.51512,9,10.0,1008.2,30,8.90255,2
332,Camp Murray,2018-05-10,1315,47.11,-122.57,84,5,13,Spring,16.02173,37.41173,13,10.0,1007.9,40,24.57282,6
333,Camp Murray,2018-05-10,1400,47.11,-122.57,84,5,14,Spring,32.84302,25.79506,15,10.0,1008.2,40,6.82646,1
334,Camp Murray,2018-05-10,1500,47.11,-122.57,84,5,15,Spring,17.47437,36.71936,14,10.0,1008.6,41,17.89805,4
335,Camp Murray,2018-05-10,1530,47.11,-122.57,84,5,15,Spring,19.17114,35.4882,15,10.0,1008.6,60,20.48097,5
336,Camp Murray,2018-05-11,1145,47.11,-122.57,84,5,11,Spring,30.62134,28.42102,3,10.0,1014.3,31,9.5543,2
337,Camp Murray,2018-05-11,1200,47.11,-122.57,84,5,12,Spring,23.57178,33.50426,7,10.0,1014.3,33,23.99358,5
338,Camp Murray,2018-05-11,1300,47.11,-122.57,84,5,13,Spring,28.68042,29.06555,7,10.0,1013.9,33,12.70558,3
339,Camp Murray,2018-05-11,1400,47.11,-122.57,84,5,14,Spring,23.7793,32.91008,5,10.0,1013.6,35,11.3816,2
340,Camp Murray,2018-05-11,1500,47.11,-122.57,84,5,15,Spring,14.86206,40.6646,0,10.0,1012.9,38,21.67947,5
341,Camp Murray,2018-05-14,1000,47.11,-122.57,84,5,10,Spring,35.85815,31.02432,5,10.0,1003.9,722,15.33293,3
342,Camp Murray,2018-05-14,1100,47.11,-122.57,84,5,11,Spring,23.71216,38.08395,3,10.0,1003.5,722,18.34864,4
343,Camp Murray,2018-05-15,1000,47.11,-122.57,84,5,10,Spring,71.15479,18.08838,8,10.0,1003.5,9,2.46301,1
344,Camp Murray,2018-05-15,1130,47.11,-122.57,84,5,11,Spring,57.39746,22.54471,5,10.0,1003.9,10,4.7501,1
345,Camp Murray,2018-05-15,1200,47.11,-122.57,84,5,12,Spring,50.62866,24.58405,6,10.0,1003.5,13,7.65879,1
346,Camp Murray,2018-05-15,1215,47.11,-122.57,84,5,12,Spring,47.06421,25.88821,7,10.0,1003.5,15,9.62766,2
347,Camp Murray,2018-05-15,1300,47.11,-122.57,84,5,13,Spring,38.07373,29.67484,5,10.0,1003.5,18,10.73371,2
348,Camp Murray,2018-05-15,1500,47.11,-122.57,84,5,15,Spring,19.28101,42.50252,6,10.0,1002.9,722,19.55859,4
349,Camp Murray,2018-05-16,1200,47.11,-122.57,84,5,12,Spring,40.13062,25.23613,7,10.0,1006.2,24,10.68999,2
350,Camp Murray,2018-05-16,1400,47.11,-122.57,84,5,14,Spring,27.96631,32.28317,8,10.0,1006.2,29,11.57649,2
351,Camp Murray,2018-05-16,1430,47.11,-122.57,84,5,14,Spring,31.93359,30.27153,8,10.0,1006.2,30,10.86819,2
352,Camp Murray,2018-05-16,1445,47.11,-122.57,84,5,14,Spring,29.43726,31.60339,3,10.0,1006.6,29,8.9437,2
353,Camp Murray,2018-05-16,1500,47.11,-122.57,84,5,15,Spring,32.78198,29.69246,5,10.0,1006.2,29,8.85383,2
354,Camp Murray,2018-05-17,1000,47.11,-122.57,84,5,10,Spring,43.69507,23.83377,7,10.0,1008.2,22,6.76352,1
355,Camp Murray,2018-05-17,1245,47.11,-122.57,84,5,12,Spring,29.11987,31.03439,6,10.0,1007.2,30,11.56642,2
356,Camp Murray,2018-05-17,1300,47.11,-122.57,84,5,13,Spring,23.06519,34.88396,6,10.0,1007.2,30,8.8914,2
357,Camp Murray,2018-05-17,1400,47.11,-122.57,84,5,14,Spring,34.0271,28.45375,7,10.0,1006.9,32,10.73827,2
358,Camp Murray,2018-05-17,1500,47.11,-122.57,84,5,15,Spring,38.11646,26.40182,7,10.0,1006.9,33,5.75407,1
359,Camp Murray,2018-05-18,1000,47.11,-122.57,84,5,10,Spring,54.73633,21.24054,0,10.0,1006.6,14,4.72469,1
360,Camp Murray,2018-05-18,1045,47.11,-122.57,84,5,10,Spring,45.54443,24.45564,0,10.0,1006.6,16,8.67762,2
361,Camp Murray,2018-05-18,1100,47.11,-122.57,84,5,11,Spring,48.45581,23.25722,0,10.0,1006.6,17,2.77969,1
362,Camp Murray,2018-05-18,1200,47.11,-122.57,84,5,12,Spring,51.76392,21.99333,6,10.0,1006.9,18,6.64195,1
363,Camp Murray,2018-05-18,1300,47.11,-122.57,84,5,13,Spring,46.91772,24.52362,0,10.0,1006.6,19,5.67871,1
364,Camp Murray,2018-05-18,1400,47.11,-122.57,84,5,14,Spring,45.3064,25.25375,3,10.0,1006.6,20,8.63966,2
365,Camp Murray,2018-05-18,1415,47.11,-122.57,84,5,14,Spring,45.03784,24.60167,6,10.0,1006.6,21,5.77594,1
366,Camp Murray,2018-05-19,1130,47.11,-122.57,84,5,11,Spring,46.1792,26.39427,0,10.0,1005.2,50,5.59387,1
367,Camp Murray,2018-05-19,1200,47.11,-122.57,84,5,12,Spring,46.97876,25.89828,0,10.0,1004.9,90,5.64978,1
368,Camp Murray,2018-05-19,1300,47.11,-122.57,84,5,13,Spring,24.84741,37.36641,3,10.0,1004.2,722,7.8824,1
369,Camp Murray,2018-05-19,1400,47.11,-122.57,84,5,14,Spring,19.68384,41.85799,7,10.0,1003.9,190,11.6223,2
370,Camp Murray,2018-05-19,1500,47.11,-122.57,84,5,15,Spring,19.01855,41.95366,0,10.0,1003.5,170,20.16908,5
371,Camp Murray,2018-05-20,1000,47.11,-122.57,84,5,10,Spring,57.53174,20.04967,5,10.0,1006.6,33,5.45382,1
372,Camp Murray,2018-05-20,1100,47.11,-122.57,84,5,11,Spring,43.95752,24.46571,8,10.0,1006.6,30,10.582,2
373,Camp Murray,2018-05-20,1200,47.11,-122.57,84,5,12,Spring,29.65088,30.97145,0,10.0,1006.6,34,14.22834,3
374,Camp Murray,2018-05-20,1300,47.11,-122.57,84,5,13,Spring,42.37671,25.12535,5,10.0,1006.6,36,4.7842,1
375,Camp Murray,2018-05-20,1400,47.11,-122.57,84,5,14,Spring,39.82544,25.22858,5,10.0,1006.6,38,8.64761,2
376,Camp Murray,2018-05-20,1500,47.11,-122.57,84,5,15,Spring,27.39258,32.21519,0,10.0,1006.2,46,12.52187,3
377,Camp Murray,2018-05-21,1000,47.11,-122.57,84,5,10,Spring,46.03271,23.91182,5,10.0,1007.6,16,5.70201,1
378,Camp Murray,2018-05-21,1100,47.11,-122.57,84,5,11,Spring,34.13086,29.00764,0,10.0,1007.6,21,11.6438,2
379,Camp Murray,2018-05-21,1215,47.11,-122.57,84,5,12,Spring,22.3999,35.55115,5,10.0,1007.2,31,16.01793,4
380,Camp Murray,2018-05-21,1230,47.11,-122.57,84,5,12,Spring,28.14941,32.23282,0,10.0,1007.2,29,11.02931,2
381,Camp Murray,2018-05-21,1300,47.11,-122.57,84,5,13,Spring,26.47705,32.98561,5,10.0,1006.9,28,13.40854,3
382,Camp Murray,2018-05-21,1315,47.11,-122.57,84,5,13,Spring,30.93872,30.94376,0,10.0,1006.9,31,6.90749,1
383,Camp Murray,2018-05-21,1400,47.11,-122.57,84,5,14,Spring,14.09912,44.57458,5,10.0,1006.6,31,25.31684,6
384,Camp Murray,2018-05-21,1500,47.11,-122.57,84,5,15,Spring,19.62891,38.12172,8,10.0,1006.2,36,23.42119,5
385,Camp Murray,2018-05-22,1000,47.11,-122.57,84,5,10,Spring,34.99756,30.35965,0,10.0,1003.2,722,16.01699,4
386,Camp Murray,2018-05-22,1100,47.11,-122.57,84,5,11,Spring,25.62866,35.52345,9,10.0,1002.5,722,18.64523,4
387,Camp Murray,2018-05-22,1200,47.11,-122.57,84,5,12,Spring,16.65649,42.60071,9,10.0,1002.2,722,20.30399,5
388,Camp Murray,2018-05-22,1500,47.11,-122.57,84,5,15,Spring,11.54785,49.00322,6,10.0,1000.5,722,19.21404,4
389,Camp Murray,2018-05-23,1000,47.11,-122.57,84,5,10,Spring,36.90796,29.08569,5,10.0,998.8,722,16.30108,4
390,Camp Murray,2018-05-23,1200,47.11,-122.57,84,5,12,Spring,14.61792,45.78812,7,10.0,998.5,722,20.11599,5
391,Camp Murray,2018-05-23,1300,47.11,-122.57,84,5,13,Spring,11.54785,49.69307,8,10.0,998.2,722,21.06587,5
392,Camp Murray,2018-05-23,1400,47.11,-122.57,84,5,14,Spring,10.57739,50.28976,7,10.0,997.8,722,20.65955,5
393,Camp Murray,2018-05-23,1500,47.11,-122.57,84,5,15,Spring,10.9314,49.0007,10,10.0,997.5,722,19.20374,4
394,Camp Murray,2018-05-24,1000,47.11,-122.57,84,5,10,Spring,60.36377,19.41521,6,10.0,1006.9,19,3.34266,1
395,Camp Murray,2018-05-24,1200,47.11,-122.57,84,5,12,Spring,44.31152,26.42952,5,10.0,1007.2,24,8.77465,2
396,Camp Murray,2018-05-24,1300,47.11,-122.57,84,5,13,Spring,20.42236,39.35791,8,10.0,1007.2,29,13.50514,3
397,Camp Murray,2018-05-24,1315,47.11,-122.57,84,5,13,Spring,21.49658,38.75114,9,10.0,1007.2,28,14.41851,3
398,Camp Murray,2018-05-24,1400,47.11,-122.57,84,5,14,Spring,21.74683,38.63533,9,10.0,1007.2,29,17.04912,4
399,Camp Murray,2018-05-25,1000,47.11,-122.57,84,5,10,Spring,56.65283,19.39507,3,10.0,1006.6,15,5.489,1
400,Camp Murray,2018-05-25,1100,47.11,-122.57,84,5,11,Spring,39.47144,25.87059,3,10.0,1006.2,18,18.2945,4
401,Camp Murray,2018-05-25,1200,47.11,-122.57,84,5,12,Spring,30.68848,30.97397,0,10.0,1005.9,23,10.81983,2
402,Camp Murray,2018-05-25,1230,47.11,-122.57,84,5,12,Spring,22.68066,36.10001,0,10.0,1005.9,47,19.62049,4
403,Camp Murray,2018-05-25,1300,47.11,-122.57,84,5,13,Spring,15.20996,43.29056,5,10.0,1005.9,47,22.7464,5
404,Camp Murray,2018-05-25,1400,47.11,-122.57,84,5,14,Spring,14.28833,44.58969,6,10.0,1005.6,722,21.10834,5
405,Camp Murray,2018-05-25,1500,47.11,-122.57,84,5,15,Spring,13.83057,44.51164,5,10.0,1005.2,722,17.95304,4
406,Camp Murray,2018-05-26,1000,47.11,-122.57,84,5,10,Spring,39.31274,23.92441,0,10.0,1010.3,24,7.69156,1
407,Camp Murray,2018-05-26,1030,47.11,-122.57,84,5,10,Spring,39.62402,23.85139,0,10.0,1010.3,50,12.7273,3
408,Camp Murray,2018-05-26,1100,47.11,-122.57,84,5,11,Spring,28.65601,29.61441,0,10.0,1010.3,50,22.48831,5
409,Camp Murray,2018-05-26,1130,47.11,-122.57,84,5,11,Spring,22.07642,34.27467,3,10.0,1010.6,28,11.63009,2
